date,diamond price,inflation rate,gold price,BTC_Close,BTC_Volume,BTC_Marketcap,ETH_Close,ETH_Volume,ETH_Marketcap,DOGE_Close,DOGE_Volume,DOGE_Marketcap
10/23/2019,9863.33,1.88,1492.1,7514.672013,21942878958,1.35E+11,162.4027878,9624925919,17583244177,0.002494879,79141247.04,303741402.5
10/22/2019,9861.21,1.9,1494.55,8078.203322,16803377857,1.45E+11,172.3008541,6990951966,18652588580,0.002565497,75521552.84,312300057.3
10/21/2019,9860.6,1.96,1494.55,8243.721139,15868748866,1.48E+11,174.9209876,6815820627,18933882640,0.002774292,82888435.55,337678499.5
10/20/2019,9853.9,1.96,1497.55,8222.07826,15504249442,1.48E+11,175.5343737,6801091120,18997957789,0.002730484,73744711.73,332308204.8
10/19/2019,9856.92,1.95,1497.55,7988.560442,13797825640,1.44E+11,172.9130258,6551453871,18711940303,0.002742668,69804524.4,333752701.6
10/18/2019,9861.29,1.96,1497.55,7973.207446,15651592610,1.44E+11,173.6213408,7566257807,18786275035,0.002705999,60909632.99,329253021.9
10/17/2019,9858.65,1.94,1512.15,8103.911373,14313052244,1.46E+11,178.0283483,6737237423,19260755682,0.002754888,69269499.63,335163409.3
10/16/2019,9856.45,1.94,1493.45,8047.526863,16071646996,1.45E+11,176.0135114,7691244590,19040429002,0.002607458,50405533.09,317190469.4
10/15/2019,9855.96,1.92,1504.85,8205.369316,15220412632,1.48E+11,181.4060597,7731456579,19621350993,0.002509572,50979958.67,305248061.4
10/14/2019,9860.12,1.9,1492.98,8374.686447,15151387859,1.51E+11,186.9609064,7276520699,20219637357,0.002545436,62460324.16,309575030.8
10/13/2019,9859.55,1.91,1489.85,8321.005747,13808286059,1.50E+11,182.075153,6733182273,19688808994,0.002447499,63249479.4,297629962
10/12/2019,9858.88,1.9,1489.85,8336.555274,14532641605,1.50E+11,180.82664,7494328840,19551368532,0.002339942,45487599.9,284518006.3
10/11/2019,9853.38,1.9,1489.85,8321.756712,19604381101,1.50E+11,182.5696919,9128522970,19737401838,0.002344927,40769657.41,285091460.2
10/10/2019,9850.54,1.91,1494.25,8586.473425,17618660671,1.54E+11,191.6596724,8375913276,20717535747,0.002331865,49414269.53,283471138.1
10/9/2019,9858.68,1.93,1490.15,8595.739817,19384942333,1.55E+11,193.2932579,9088122101,20891536595,0.002387871,39868870.37,290246473.7
10/8/2019,9861.2,1.94,1505.48,8228.783153,15592264032,1.48E+11,182.0215638,7466282780,19670825764,0.002345913,49622639.65,285114082
10/7/2019,9865.71,1.96,1493.63,8245.622933,18009742607,1.48E+11,181.1863333,7844316834,19578142143,0.002390458,48117979.12,290494970.5
10/6/2019,9865.38,1.95,1520.55,7988.155959,13160830305,1.44E+11,173.0591448,5852890674,18697637484,0.002346417,40093923.41,285110218.1
10/5/2019,9866.6,1.93,1520.55,8151.500529,12200497197,1.47E+11,176.3515228,5837211771,19050956367,0.00232235,39360096.02,282153892.8
10/4/2019,9865.62,1.92,1520.55,8205.939241,13139456229,1.47E+11,176.9850069,6248928449,19116991692,0.002359905,42842902.48,286684075
10/3/2019,9860.74,1.92,1505.35,8259.991979,13668823409,1.48E+11,175.1993415,6381403725,18921747814,0.002324658,36788343.97,282370082.9
10/2/2019,9858.33,1.91,1499.5,8393.041645,13125712443,1.51E+11,180.7105063,6335595250,19514521236,0.002351437,42121830.11,285590696.2
10/1/2019,9855.94,1.91,1448.2,8343.276681,15305343413,1.50E+11,177.3404197,7676276225,19148222892,0.002388082,40563787.3,290007971.4
9/30/2019,9862.53,1.89,1472.25,8293.867741,17115474183,1.49E+11,179.8722015,7552915148,19419149343,0.002387322,56920760.33,289882718.7
9/29/2019,9868.45,1.87,1496.95,8104.185676,13034629109,1.46E+11,170.5034854,6497088199,18405401315,0.002223251,41861529.51,269929126.3
9/28/2019,9867.33,1.87,1496.95,8245.915155,14141152736,1.48E+11,174.5728917,6895423445,18842313324,0.002234104,36239557.18,271215845.2
9/27/2019,9863.58,1.86,1496.95,8251.845557,16408941156,1.48E+11,174.7109929,7909313625,18854855889,0.0022206,47659680,269545633.5
9/26/2019,9862,1.85,1492.15,8118.967568,19258205289,1.46E+11,166.7271245,7848286154,17991000062,0.002155092,46965570.9,261563927.5
9/25/2019,9861.05,1.86,1504.15,8486.992972,21744728353,1.52E+11,170.8926951,9766632018,18438188568,0.002196848,58992977.79,266601413
9/24/2019,9858.51,1.83,1531.65,8620.566427,25002886689,1.55E+11,168.1107362,11757739233,18135747380,0.002227518,56048353.38,270292234.8
9/23/2019,9850.1,1.82,1504.15,9729.323764,15144925408,1.75E+11,201.9213127,7494673136,21780534855,0.002485967,35603401.05,301618719
9/22/2019,9833.6,1.82,1517.15,10070.39211,13199651698,1.81E+11,211.5453864,7812854576,22815755536,0.002592257,37997883.43,314478667.4
9/21/2019,9791.67,1.84,1517.15,10019.71691,13425266806,1.80E+11,215.5162092,7743309778,23241121351,0.002586048,47801585.26,313689746.9
9/20/2019,9793.78,1.86,1517.15,10181.64131,14734189639,1.83E+11,218.0500552,8027974273,23511410671,0.002672465,45337415.83,324135091
9/19/2019,9797.85,1.87,1499.23,10266.41497,19937691247,1.84E+11,221.2808589,10620070913,23856751722,0.002709277,46463665.15,328562682.4
9/18/2019,9798.99,1.87,1494.13,10198.24841,16169268880,1.83E+11,211.3930349,9194634557,22787891774,0.002718554,45526971.5,329649837.4
9/17/2019,9806.37,1.88,1501.15,10241.27215,15304603363,1.84E+11,208.6087486,10232590812,22484889435,0.002608043,38934662.18,316212957.7
9/16/2019,9808.6,1.85,1498.63,10276.79356,15160167779,1.84E+11,197.1131774,8242029488,21243167877,0.0024552,31115287.8,297647426.4
9/15/2019,9809.68,1.84,1498.63,10347.71291,12043433567,1.86E+11,189.7891299,6222874780,20451239362,0.002460421,35862685.99,298246050.4
9/14/2019,9813.37,1.78,1498.63,10358.04916,13468713124,1.86E+11,188.1055085,6500686511,20267272633,0.002440514,36253839.89,295798966
9/13/2019,9809.67,1.78,1483.25,10360.54728,14109864675,1.86E+11,181.1097234,5955041237,19511050764,0.002425617,34172204.1,293959645.8
9/12/2019,9809.67,1.79,1499.15,10410.1268,15323563925,1.87E+11,181.0160916,5838605477,19498542852,0.00242502,38515673.39,293854225.9
9/11/2019,9811.68,1.77,1496.98,10178.37189,15428063426,1.83E+11,178.7254926,7157139035,19249367782,0.002398682,30308813.09,290629360
9/10/2019,9826.39,1.8,1485.65,10115.97579,14906809639,1.81E+11,179.7871718,6291476772,19361276593,0.002436889,29851956.66,295224766.2
9/9/2019,9832.49,1.79,1499.13,10334.97416,17595943368,1.85E+11,181.1494675,7232938985,19505534124,0.002461195,34582212.25,298135096.3
9/8/2019,9828.55,1.79,1502.15,10441.27598,13670567493,1.87E+11,181.3555241,6472677266,19525276831,0.002501413,31506514.44,302972061.3
9/7/2019,9828.93,1.83,1502.15,10517.25478,15307366476,1.88E+11,178.2626164,6791531342,19189873689,0.002515364,34744018.27,304626896.5
9/6/2019,9833.19,1.79,1502.15,10353.30256,19536574783,1.86E+11,169.9561748,6797611878,18293376881,0.002509403,29577776.69,303870099.6
9/5/2019,9834.67,1.82,1519.35,10575.53328,14551239508,1.89E+11,174.2171268,5589476516,18749645579,0.002531192,32285101.42,306473459.5
9/4/2019,9836.13,1.81,1552.55,10594.49335,16742664769,1.90E+11,175.9928843,5938120494,18938360723,0.00268967,27623103.42,325624542.8
9/3/2019,9830.81,1.81,1549.35,10623.54012,19384917989,1.90E+11,179.499322,6962728938,19313265198,0.002595299,40548611.85,314163634.3
9/2/2019,9835.88,1.83,1529.85,10346.76079,17248102294,1.85E+11,178.3473536,6503447137,19186913439,0.002595687,25999239,314174809.2
9/1/2019,9835.81,1.81,1520.25,9757.970318,11445355859,1.75E+11,171.62942,5554799576,18461846968,0.002491646,22742519.03,301547448.7
8/31/2019,9834.38,1.83,1520.25,9630.663848,11454806419,1.72E+11,172.4697889,5830212249,18549906272,0.002511363,23927276.71,303898754.4
8/30/2019,9835.97,1.82,1520.25,9598.173648,13595263986,1.72E+11,168.8348752,5776520220,18156660601,0.002481694,23809187.12,300273833.9
8/29/2019,9835.03,1.78,1503.2,9510.200544,17045878501,1.70E+11,169.5167345,7129569083,18227677831,0.002449575,28641509.24,296353532.7
8/28/2019,9836.84,1.76,1538.95,9754.423273,17603790323,1.75E+11,173.8899734,6696604087,18695530287,0.002523663,23602879.41,305281911
8/27/2019,9842.34,1.68,1542.55,10185.4999,14762609503,1.82E+11,187.5166613,6042327402,20158029984,0.002620192,21250034.07,316922333.4
8/26/2019,9844.56,1.7,1522.05,10370.82016,18438654080,1.86E+11,188.929375,7207986636,20307338403,0.002679492,22974749.75,324057575.4
8/25/2019,9848.43,1.7,1481.15,10138.51767,14153856610,1.81E+11,186.8423926,5826017143,20080495261,0.002662139,22727727.32,321922165.3
8/24/2019,9852.86,1.71,1481.15,10159.96054,15451030650,1.82E+11,191.2895627,6249737982,20555802874,0.002661332,22299027.49,321787503.4
8/23/2019,9852.38,1.73,1481.15,10407.96533,15627023886,1.86E+11,194.7062086,6658162377,20920364879,0.002713455,21615807.13,328052057.4
8/22/2019,9854.28,1.74,1481.15,10131.0561,17097508856,1.81E+11,191.3329125,7569043874,20555295233,0.002700257,21813054.6,326418778.7
8/21/2019,9856.62,1.77,1492.15,10138.04936,19473084768,1.81E+11,186.8916305,7775772700,20075644245,0.002674615,21056918.85,323282142.7
8/20/2019,9854.46,1.77,1507.55,10763.23263,15053082175,1.93E+11,196.5654081,6408417610,21112106339,0.002763389,19682454.49,333973893.5
8/19/2019,9860.76,1.75,1495.85,10916.05387,16038264603,1.95E+11,203.0919326,6145148692,21810324618,0.002797211,20301071.8,338022974.1
8/18/2019,9871.41,1.77,1514.15,10345.81038,12999813869,1.85E+11,194.4935305,5969012024,20884307088,0.002722534,20832601.6,328961191.4
8/17/2019,9878.62,1.76,1514.15,10231.74385,13778035685,1.83E+11,185.6876793,5512696513,19936235953,0.00264584,18747565.01,319657988.4
8/16/2019,9886.81,1.8,1514.15,10374.33935,20228207096,1.86E+11,185.4400734,7133915837,19907120204,0.002680611,19795788.96,323821638.3
8/15/2019,9896.52,1.81,1515.15,10311.54543,22899115082,1.84E+11,188.5020601,8197244441,20233249251,0.00263975,32124644.18,318849058.8
8/14/2019,9893.48,1.81,1500.15,10051.70393,19990838300,1.80E+11,186.6077412,7444456154,20027397541,0.002721674,34384339.56,328706637.3
8/13/2019,9895.96,1.82,1475.15,10895.83044,16681503537,1.95E+11,208.7090407,5946313205,22396531009,0.002824822,27308534.67,341124651.9
8/12/2019,9900.1,1.83,1502.15,11382.61596,13647198229,2.03E+11,211.288064,5674315559,22670420643,0.00288002,21554919.3,347750297.1
8/11/2019,9907.55,1.83,1495.25,11523.57938,15774371518,2.06E+11,216.0928718,6440605605,23183002869,0.002898048,16229246.38,349886911.4
8/10/2019,9909.26,1.83,1495.25,11354.02422,18125355447,2.03E+11,206.7335343,6584748527,22176113561,0.002842325,17920882.75,343120072
8/9/2019,9916.3,1.86,1495.25,11862.93676,18339989960,2.12E+11,210.4889133,6964818795,22576055651,0.002904363,21528297.97,350568745.5
8/8/2019,9921.01,1.89,1500.15,11966.40741,19481591730,2.14E+11,220.941859,6713525644,23694202562,0.00292822,16993741.46,353408334.4
8/7/2019,9925.56,1.9,1501.45,11941.96834,22194988641,2.13E+11,226.3910078,7020342210,24275514217,0.00300593,26551304.57,362745386.2
8/6/2019,9927.51,1.9,1474.28,11478.16935,23635107660,2.05E+11,226.02065,7647742672,24232708406,0.002950302,19786132.78,355991865.6
8/5/2019,9928.94,1.94,1453.75,11805.65373,23875988832,2.11E+11,234.2150271,7765060287,25108076876,0.003087282,31037239.35,372477432.9
8/4/2019,9932.32,1.96,1453.58,10970.18422,16530894787,1.96E+11,222.6697267,5238542572,23867371249,0.002938475,19238655.29,354483149.3
8/3/2019,9934.89,1.97,1453.58,10821.72651,15352685061,1.93E+11,222.4903354,5697798687,23845116864,0.00291222,15813943.37,351275677.8
8/2/2019,9943,1.98,1451.85,10518.17468,17489094082,1.88E+11,217.8715617,6159440229,23347127327,0.002908864,18550953.73,350830676.8
8/1/2019,9961.14,1.94,1450.15,10399.66942,17165337858,1.86E+11,217.8084434,5965442642,23337361749,0.002957387,20206543.12,356641797.6
7/31/2019,9965.5,1.91,1413.83,10085.62775,16631520648,1.80E+11,218.6541458,6003828340,23425015630,0.002899415,21310976.92,349610537.7
7/30/2019,9971.64,1.96,1430.65,9607.423687,13829811132,1.71E+11,210.5226036,5489918859,22551013736,0.00281747,16899415.72,339690583.3
7/29/2019,9978.29,1.96,1430.05,9519.145914,13791445323,1.70E+11,211.268058,5485190664,22627969069,0.002840236,19054200.29,342396264.8
7/28/2019,9981.42,1.96,1418.65,9552.860435,13738687093,1.70E+11,211.186552,5504887934,22616386468,0.002859395,19878103,344666082.7
7/27/2019,9990.12,1.97,1418.65,9477.677678,16817809536,1.69E+11,207.4083173,6257703908,22208955063,0.002822755,20901184.67,340210523.8
7/26/2019,9994.18,1.97,1418.65,9870.303538,14495714483,1.76E+11,219.6296029,5729852178,23514586698,0.00292068,19438979.18,351972410.6
7/25/2019,10003.59,1.99,1414.53,9911.842265,15821952090,1.77E+11,219.6179949,6731281160,23510336984,0.00292124,20653974.84,351999833.2
7/24/2019,10012.66,2.02,1425.58,9811.926188,17398734322,1.75E+11,217.0463683,7168982843,23232101232,0.002915478,23840681.07,351265071.5
7/23/2019,10016.73,2,1417.38,9900.768011,17851916995,1.77E+11,212.7285229,6976091534,22767023810,0.002880321,21006915.75,346989161.8
7/22/2019,10028.77,2,1425.13,10343.10617,16334414913,1.84E+11,217.5600202,6338843919,23281138563,0.00299675,19174676.48,360973873.6
7/21/2019,10032.66,2.02,1418.15,10599.1054,17130580467,1.89E+11,225.6307687,6685082868,24141704293,0.003075687,18349874.48,370439302.9
7/20/2019,10050.03,2.02,1418.15,10767.13952,20206615155,1.92E+11,229.1192217,7976245988,24511869214,0.003118035,23424227.1,375496388.6
7/19/2019,10055.29,2.04,1418.15,10530.73263,20727426310,1.88E+11,221.3334213,7606433131,23675884534,0.003058811,20956540.61,368322123.3
7/18/2019,10059.51,2.07,1445.95,10666.48285,25187024648,1.90E+11,226.5661591,9327816059,24232572603,0.003121291,40218355.53,375802424.9
7/17/2019,10058.9,2.07,1426.7,9693.802724,24569921549,1.73E+11,211.4849629,9387747640,22616651114,0.003030224,41838001.38,364796543.4
7/16/2019,10065.82,2.07,1406.33,9477.642042,24151199070,1.69E+11,199.1886753,9036620494,21298941499,0.002824908,40980833.09,340039852.9
7/15/2019,10067.6,2.06,1414.08,10895.08939,25384047207,1.94E+11,229.7759958,9723674244,24566488597,0.003092053,43028086.12,372153997.4
7/14/2019,10073.09,2.06,1426.85,10256.05828,22486000001,1.83E+11,227.5780707,8578339386,24328422207,0.003014007,36339861.09,362718199
7/13/2019,10068.81,2.02,1426.85,11392.37934,21042616384,2.03E+11,269.4588106,6716829429,28801816023,0.003248725,27243201.08,390920284.3
7/12/2019,10074.43,2.05,1426.85,11815.98669,23534692797,2.10E+11,276.2767108,8148936015,29526802979,0.003340073,35428239.3,401865725.8
7/11/2019,10103.14,2.05,1403.93,11358.66175,28595327690,2.02E+11,268.7040399,10216287022,28713849048,0.003242823,43609123.45,390119795.1
7/10/2019,10103.12,2.06,1378.25,12156.51263,33627574244,2.17E+11,290.0023183,11679985167,30985827113,0.003423821,49078576.75,411846677.5
7/9/2019,10108.33,2.06,1397.6,12573.81294,28167921523,2.24E+11,308.8810167,10055159803,32998749928,0.003549051,42613826.54,426861436.1
7/8/2019,10105.81,2.05,1395.5,12285.95822,23482551458,2.19E+11,313.2514039,9078905628,33461369498,0.003558725,41682711.83,427975398.7
7/7/2019,10113.72,2.07,1399.95,11450.84676,19369044277,2.04E+11,305.7005597,8119724981,32650611906,0.003633287,44379648.84,436892153.7
7/6/2019,10116.65,2.09,1399.95,11208.55085,21092024306,2.00E+11,287.5471259,7674615025,30707785756,0.003546624,65031784.33,426421766
7/5/2019,10118.12,2.11,1399.95,10978.45995,23838480210,1.95E+11,287.9975234,8723493015,30751916427,0.003866596,187924151.1,464839135.6
7/4/2019,10119.93,2.11,1417.7,11215.43755,25920294033,2.00E+11,284.5232114,8403513106,30377082394,0.003228523,36433330.35,388085562.6
7/3/2019,10125.53,2.1,1423.45,11961.26934,30796494294,2.13E+11,303.0999651,9926711979,32356299765,0.003313087,37586127.39,398204900.6
7/2/2019,10129.34,2.13,1423.35,10801.67792,31015895223,1.92E+11,291.5964408,10618413952,31124332021,0.003203602,41581109.26,385000907.8
7/1/2019,10138.82,2.13,1382.45,10583.13452,29378589324,1.88E+11,293.6411173,10292223948,31338571563,0.003237828,42771993.07,389069550.8
6/30/2019,10140.39,2.13,1409.5,10817.1556,27256473494,1.92E+11,290.6959989,10303111000,31020295932,0.003257794,43549173.84,391423317.6
6/29/2019,10139.78,2.12,1409.5,11959.37098,29923961128,2.13E+11,320.0589143,10929374565,34149263832,0.003405002,46594480.68,409063098.6
6/28/2019,10143.47,2.12,1409.5,12407.332,35087757766,2.21E+11,311.2261033,11514656820,33202586960,0.003489547,65310777.62,419171359.9
6/27/2019,10141.03,2.16,1409.68,11182.80629,39977475223,1.99E+11,294.267645,14038092503,31389390615,0.003329161,76165576.56,399859152.6
6/26/2019,10148.51,2.17,1407.45,13016.23174,45105733173,2.31E+11,336.7531884,16437084081,35916727561,0.003379237,64528905.26,405826744.2
6/25/2019,10165.67,2.17,1423.25,11790.91653,24879684533,2.10E+11,318.12631,9641764965,33925713000,0.00339245,41001825.88,407366308.8
6/24/2019,10157.89,2.16,1419.55,11011.10245,19271652365,1.96E+11,310.4246692,8205712062,33100160024,0.003368128,42747864.64,404420400.9
6/23/2019,10158.76,2.16,1399.05,10855.37102,20998326502,1.93E+11,307.8277841,8161062380,32819043043,0.00330447,44229339.53,396730842.8
6/22/2019,10163.44,2.16,1399.05,10701.69101,29995204861,1.90E+11,309.3803053,10613731255,32980338717,0.003279224,57373527.64,393654484.6
6/21/2019,10167.82,2.12,1399.05,10144.55672,20624008643,1.80E+11,294.9102796,9331694140,31433771859,0.0032227,42423840.94,386823956.5
6/20/2019,10174.82,2.14,1388.18,9527.16035,17846823784,1.69E+11,271.6950172,6408981097,28955655290,0.003160552,36102125.89,379320132.1
6/19/2019,10171.44,2.14,1333.05,9273.521766,15546809946,1.65E+11,269.4317979,5516510947,28710780975,0.0031296,35562598.39,375562335.4
6/18/2019,10171.72,2.15,1346.48,9081.762851,15848210536,1.61E+11,265.0518577,6205242504,28240458529,0.003125074,54908990.93,374976170.8
6/17/2019,10169.74,2.14,1336.15,9320.352183,15562951919,1.66E+11,274.3511151,6009795781,29227567867,0.003190308,60386666.31,382759058.3
6/16/2019,10171.79,2.16,1333.05,8994.488013,23348550311,1.60E+11,269.2232015,9676746453,28677606760,0.003186286,68789112.42,382232243
6/15/2019,10175.77,2.16,1333.05,8838.375234,18371033226,1.57E+11,269.0193223,8126853944,28652203067,0.003157242,63436422.58,378704191.6
6/14/2019,10178.22,2.15,1333.05,8693.832815,19831162906,1.54E+11,264.0874578,8676891267,28123338884,0.003124335,59252853.49,374713827.3
6/13/2019,10183.34,2.15,1342.35,8230.923831,18669407147,1.46E+11,256.1687923,8442077836,27276572627,0.003074462,66973694.33,368689737
6/12/2019,10188.76,2.15,1333.55,8145.857474,19034432883,1.45E+11,260.9033037,8645598618,27777154177,0.003066921,69543165.88,367743216.4
6/11/2019,10192.18,2.13,1329.55,7927.714351,17107279932,1.41E+11,245.7818279,7382269700,26163906569,0.003057733,65070888.38,366598994.2
6/10/2019,10192.18,2.1,1328.13,8000.329823,18689275117,1.42E+11,247.5201251,8141159848,26345596475,0.003090856,69822842.66,370527383
6/9/2019,10192.18,2.1,1340.7,7688.077111,16610726547,1.36E+11,233.0866982,7566421456,24806123509,0.003011825,69438949.95,361011750.5
6/8/2019,10192.33,2.1,1340.7,7954.127724,16522722810,1.41E+11,245.7380914,7225996863,26149221979,0.003084025,69699426.31,369623512.1
6/7/2019,10193.49,2.12,1340.7,8043.951358,19141423231,1.43E+11,250.9303604,8379534528,26698353830,0.003110406,71288069.27,372741941.1
6/6/2019,10195.57,2.12,1335.6,7822.023382,19474611077,1.39E+11,249.4743387,8265146806,26540057659,0.003086919,71608122.69,369884381.7
6/5/2019,10200.69,2.1,1330.18,7824.231539,21760923463,1.39E+11,247.0510166,8548917062,26278874480,0.003070357,72561328.62,367856968.4
6/4/2019,10205.58,2.1,1325.28,7707.770771,24609731549,1.37E+11,241.3387863,10132549747,25667971281,0.003041545,77725735.31,364362598.1
6/3/2019,10198.76,2.08,1325.18,8208.99483,22004511436,1.46E+11,252.6079298,9375712917,26863086906,0.003198058,76817042.68,383067693.9
